dataset,recording_id,participant_id,event_count,sample_rate,duration_s
Kaggle,kaggle_G_G_2.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_20.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_200.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_201.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_202.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_203.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_204.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_205.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_206.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_207.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_208.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_209.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_21.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_210.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_211.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_212.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_213.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_214.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_215.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_216.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_217.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_218.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_219.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_22.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_220.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_221.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_222.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_223.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_224.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_225.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_226.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_227.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_228.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_229.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_23.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_230.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_231.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_232.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_233.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_234.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_235.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_236.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_237.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_238.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_239.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_24.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_240.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_241.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_242.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_243.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_244.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_245.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_246.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_247.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_248.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_249.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_25.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_250.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_251.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_252.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_253.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_254.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_255.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_256.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_257.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_258.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_259.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_26.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_260.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_261.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_262.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_263.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_264.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_265.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_266.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_267.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_268.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_269.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_27.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_270.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_271.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_272.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_273.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_274.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_275.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_276.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_277.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_278.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_279.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_28.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_280.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_281.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_282.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_283.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_284.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_285.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_286.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_287.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_288.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_289.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_29.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_290.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_291.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_292.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_293.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_294.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_295.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_296.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_297.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_298.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_299.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_3.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_30.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_300.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_301.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_302.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_303.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_304.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_305.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_306.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_307.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_308.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_31.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_32.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_G_G_33.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_34.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_35.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_36.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_37.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_38.wav,kaggle_participant,1,48000,0.39997916666666666
Kaggle,kaggle_G_G_39.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_4.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_40.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_41.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_42.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_43.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_44.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_45.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_46.wav,kaggle_participant,1,48000,0.39997916666666666
Kaggle,kaggle_G_G_47.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_48.wav,kaggle_participant,1,48000,0.39997916666666666
Kaggle,kaggle_G_G_49.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_5.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_50.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_51.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_52.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_53.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_54.wav,kaggle_participant,1,48000,0.39997916666666666
Kaggle,kaggle_G_G_55.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_56.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_57.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_58.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_59.wav,kaggle_participant,1,48000,0.39997916666666666
Kaggle,kaggle_G_G_6.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_60.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_61.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_62.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_63.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_64.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_65.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_66.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_67.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_68.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_69.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_7.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_70.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_71.wav,kaggle_participant,1,48000,0.39997916666666666
Kaggle,kaggle_G_G_72.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_73.wav,kaggle_participant,1,48000,0.39997916666666666
Kaggle,kaggle_G_G_74.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_75.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_76.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_77.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_78.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_79.wav,kaggle_participant,1,48000,0.39997916666666666
Kaggle,kaggle_G_G_8.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_80.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_81.wav,kaggle_participant,1,48000,0.39997916666666666
Kaggle,kaggle_G_G_82.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_83.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_84.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_85.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_86.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_87.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_88.wav,kaggle_participant,1,48000,0.39997916666666666
Kaggle,kaggle_G_G_89.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_9.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_90.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_91.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_92.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_93.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_94.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_95.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_96.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_97.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_98.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_G_G_99.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_1.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_10.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_100.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_101.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_102.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_103.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_104.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_105.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_106.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_107.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_108.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_109.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_11.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_110.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_111.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_112.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_113.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_114.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_115.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_116.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_117.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_118.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_119.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_12.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_120.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_121.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_122.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_123.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_124.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_125.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_126.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_127.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_128.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_129.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_13.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_130.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_131.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_132.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_133.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_134.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_135.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_136.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_137.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_138.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_139.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_14.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_140.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_141.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_142.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_143.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_144.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_145.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_146.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_147.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_148.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_149.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_15.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_H_H_150.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_151.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_152.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_153.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_154.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_155.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_156.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_157.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_158.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_159.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_16.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_160.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_161.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_162.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_163.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_164.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_165.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_166.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_167.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_168.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_169.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_17.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_H_H_170.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_171.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_172.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_173.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_174.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_175.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_176.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_177.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_178.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_179.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_18.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_H_H_180.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_181.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_182.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_183.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_184.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_185.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_186.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_187.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_188.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_189.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_19.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_190.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_191.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_192.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_193.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_194.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_195.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_196.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_197.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_198.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_199.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_2.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_20.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_200.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_201.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_202.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_203.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_204.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_205.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_206.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_207.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_208.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_209.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_21.wav,kaggle_participant,1,48000,0.4000208333333333
Kaggle,kaggle_H_H_210.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_211.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_212.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_213.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_214.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_215.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_216.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_217.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_218.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_219.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_22.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_220.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_221.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_222.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_223.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_224.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_225.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_226.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_227.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_228.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_229.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_23.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_230.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_231.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_232.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_233.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_234.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_235.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_236.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_237.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_238.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_239.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_24.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_240.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_241.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_242.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_243.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_244.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_245.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_246.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_247.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_248.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_249.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_25.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_250.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_251.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_252.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_253.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_254.wav,kaggle_participant,1,48000,0.4
Kaggle,kaggle_H_H_255.wav,kaggle_participant,1,48000,0.4
